"FILE","BUSTED.LR","BUSTED.SRV.LR","BUSTED.omega3.MLE","BUSTED.SRV.omega3.MLE","BUSTED.omega3.prop","BUSTED.SRV.omega3.prop","CV.SRV","BUSTED.P","BUSTED.SRV.P","BUSTED.AICc","BUSTED.SRV.AICc","BUSTED.treelength","BUSTED.SRV.treelength","Sites","Sequences","BUSTED.omega1.MLE","BUSTED.SRV.omega1.MLE","BUSTED.omega1.prop","BUSTED.SRV.omega1.prop","BUSTED.omega2.MLE","BUSTED.SRV.omega2.MLE","BUSTED.omega2.prop","BUSTED.SRV.omega2.prop","SRV.alpha3.MLE","SRV.alpha3.prop","SRV.alpha1.MLE","SRV.alpha1.prop","SRV.alpha2.MLE","SRV.alpha2.prop"
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.1.BUSTED.json",113.38227930838,0,10.7450715211094,1.04166666666928,0.0948702333719209,0,1.92145941901456,0,1,14376.5414534392,13599.7963547742,1.37760200364238,11.1325316435831,1000,5,2.82250306043726e-14,0.37360833456648,0.65371131179413,1,1,0.413182385841719,0.251418454833949,0,4.15638404751748,0.111126177703838,0,0.639048969144762,0.821694207819526,0.2498248531514
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.20.BUSTED.json",35.3905739140701,0,5.87378223608956,1.04349231370994,0.0988561311797993,0,1.74691657841185,2.06554432446993e-08,1,13588.4957497969,12940.7889689728,0.907699652363682,7.77378745464018,1000,5,0.198273187503502,0.522703958725284,0.631885372739116,0,0.541825223908844,0.48930778111406,0.269258496081085,1,4.34445389573719,0.0590662088945431,0,0.666878624360334,1.38609623669093,0.274055166745123
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.21.BUSTED.json",122.429114178423,0,104.232653389717,1.00116528859559,0.047045037886675,0,1.68450714369717,0,1,14310.9453749693,13610.4102854409,3.46650529985201,7.02286532261038,1000,5,0,0.543445975427065,0.442234346783484,1,1,0.607566627493311,0.510720615329841,0,4.35715408931698,0.127744130064744,0,0.646813271276666,1.34039939882725,0.22544259865859
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.22.BUSTED.json",60.9388790272151,0,6.08470111941204,1.00040031303123,0.124095707811009,0,1.710474381533,5.85087533977457e-14,1,13946.1956921333,13226.9505014356,1.06250548978813,7.26529652390449,1000,5,0.0518264856948039,0.392644335037363,0.623689869752732,1,0.652908953465039,0.471178285878057,0.252214422436259,0,4.16790376590039,0.148364986796628,0.00150362621214257,0.651822521989147,1.16261030568982,0.199812491214225
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.23.BUSTED.json",129.7692125957,0,21.1276012870983,1.53904157481511,0.0691627814172577,0,2.13549828978874,0,1,13688.6054927231,13105.3196023994,1.48890676820394,13.8656272692525,1000,5,0,0.478032167804616,0.608613568147251,1,1,0.634409529799323,0.322223650435491,0,5.49724881930499,0.0469896306069387,0,0.661273574695084,1.02441801090526,0.291736794697977
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.24.BUSTED.json",92.5176938159602,0,12.3218122533165,1.04334406559475,0.0803825394439671,0,1.81236870268562,0,1,14535.8705951882,13826.1465384816,1.40749215869626,10.8424448621961,1000,5,0,0.398440593616824,0.577374199051055,1,1,0.423472946236774,0.342243261504978,0,4.61792910281245,0.088691096437873,0,0.617635567347746,1.05565746442335,0.293673336214381
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.25.BUSTED.json",134.337947587921,0,213.022511461412,1.01293360695929,0.0378846390096138,0,2.07668466754602,0,1,13564.7611300168,12892.5444529387,4.76343868677467,11.2562144970843,1000,5,0,0.602427300036087,0.446379141856551,1,1,0.658514306209204,0.515736219133835,0,4.61516279164046,0.0613076929800328,0,0.686882710039595,1.04130137115515,0.251809596980372
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.26.BUSTED.json",80.1853414853067,0,101.479084877248,1.00116528859559,0.0268697636787218,0,1.86693888309439,0,1,13235.0594000093,12678.8587814782,2.33692232119591,8.09535685840938,1000,5,0.133243342272157,0.380735570292147,0.656446948189948,1,1,0.401608365051137,0.31668328813133,0,4.01793373245115,0.0607043849535367,0.000752271494016458,0.670779007450289,1.09720034706679,0.268516607596174
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.27.BUSTED.json",110.028694688564,0,13.3891683295574,1.01293360575595,0.0766007615509171,0,2.01684697735971,0,1,14258.4505172273,13568.1070609248,1.28127620889263,12.5476736486247,1000,5,0,0.427485615478654,0.585591337411966,1,1,0.476498171056908,0.337807901037117,0,5.15904926629735,0.0733578930868699,0,0.646970070778258,1.02838549032187,0.279672036134872
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.28.BUSTED.json",104.222102333482,0,30.7882984462264,1.00116528859559,0.0558719300473446,0,1.86137710965725,0,1,13807.2154676889,13085.5395493914,1.8219678343347,9.73033686696094,1000,5,0,0.394751700724845,0.623790915061407,1,1,0.459945959272646,0.320337154891248,0,4.31378731547711,0.0719395657297709,0.00900725109883584,0.697435969230578,1.3477642998791,0.230624465039652
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.29.BUSTED.json",89.9134433658874,0,9999.99999999834,1.52842521024126,0.0226456795005769,0,2.2480964068854,0,1,13914.7341075347,13254.8580086557,168.479523291607,19.8392483191686,1000,5,0,0.446036221656964,0.481092237207543,1,1,0.325874522368536,0.496262083291881,0,6.68987708683374,0.02326380262884,0.00336323114133806,0.674607821456801,1.05684229387153,0.302128375914359
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.2.BUSTED.json",77.6921114738216,0,5.49268733024908,1.04349231369336,0.154837486311729,0,1.58826941425796,0,1,14208.9862471409,13566.9208893758,1.07804906812989,5.59500401841984,1000,5,0,0.500053503035289,0.633047134416724,1,1,0.555275739938895,0.212115379271547,0,3.83837790602247,0.167961254200979,0,0.628962754597811,1.18325533570242,0.20307599120121
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.30.BUSTED.json",57.414120367479,0,6.51908794424008,1.04349225729755,0.10191364181286,0,1.73442893796166,3.40949490862386e-13,1,14113.8148899758,13389.2698434829,1.1313929724574,8.44419149799104,1000,5,0.0550819968237682,0.344756205920242,0.650568426674045,1,0.841008016348637,0.382563782259298,0.247517931513096,0,4.28754889525205,0.121038238571093,0,0.634375550959789,1.13187849814922,0.244586210469118
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.31.BUSTED.json",85.8934608566287,0,67.0374429792167,1.01214011513598,0.0349359810094772,0,1.97358047797525,0,1,13625.0021063338,12946.9258706849,2.41961739756621,10.525082888911,1000,5,0,0.303138898630132,0.618425359513469,1,1,0.333711293147258,0.346638659477054,0,4.66810322376909,0.0812799318830751,0,0.674119630662429,1.10851603674256,0.244600437454496
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.32.BUSTED.json",106.770844356579,0,1898.40431128701,1.0065520065722,0.0302349440441749,0,1.96044840053793,0,1,13769.9437821465,13146.0096822436,34.5933358760983,12.4498364704868,1000,5,0,0.416224258205626,0.466745488688658,1,1,0.5583175916095,0.503019567267167,0,5.6506220926865,0.0373033835925975,0,0.670632936610071,1.2956144620427,0.292063679797331
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.33.BUSTED.json",129.315859076492,0,111.042556697555,1.04349231370985,0.0409596892608765,0,1.87496552060866,0,1,14048.556294645,13378.0432719501,3.20262796278254,9.62162436506927,1000,5,0,0.469476968403456,0.477087335653023,1,1,0.505736584580948,0.481952975086101,0,4.47021175743989,0.0885331798615893,0,0.657055346419453,1.11596544539636,0.254411473718958
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.34.BUSTED.json",89.6205043058653,2.42092320434131,38.1540401309355,14.4409597825956,0.0391700101734655,0.0119778448145555,1.72743041211885,0,0.298059662646474,14207.625946294,13524.1119118639,1.84955799279593,11.3607336941451,1000,5,0,0.389276058280876,0.567712299388674,0.71108998891886,1,0.388158924940459,0.39311769043786,0.276932166266585,4.62611585471122,0.0520209462536404,0,0.655644385706803,1.40492133658535,0.292334668039557
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.35.BUSTED.json",78.6712986763596,0,7.22662705258386,1.04166666666672,0.116846935240441,0,1.76473361754788,0,1,14113.8649584151,13398.4811191667,1.15410512991753,7.82624255109496,1000,5,0,0.467950170250817,0.656211598643594,1,1,0.502685162701109,0.226941466115964,0,4.23745020231766,0.113044707493053,0,0.644532822908767,1.1371244985754,0.24242246959818
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.36.BUSTED.json",56.7596510026251,0,9.84115707924876,1.04348206316776,0.0781737353392818,0,1.79205159655887,4.72955008490317e-13,1,14086.8104926556,13311.7942410752,1.16111210194919,8.67839215413104,1000,5,0.0188459451962684,0.481969398754454,0.580739140045603,1,1,0.896621114982769,0.341087124615115,0,4.27452586210104,0.0873209936998424,0,0.668014134270771,1.29521192906519,0.244664872029387
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.37.BUSTED.json",109.51855299122,0,74.1553026770963,1.04166666666928,0.0412148254677974,0,1.79587248231439,0,1,13937.8472055866,13220.2051258485,2.69413918249882,7.9242375201834,1000,5,0,0.494218577993213,0.490173646593765,0,1,0.505552794160922,0.468611527938437,1,4.58296467099977,0.115076778061533,0,0.662718945101076,1.27636200060734,0.22220427683739
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.38.BUSTED.json",110.458242847028,0,134.860681646411,1.00801120930882,0.0310547356612711,1.4432899320127e-15,1.95901698511388,0,1,14013.4973321473,13383.3190697912,3.86614275675547,11.5332661575054,1000,5,0,0.365462190992128,0.574746618244611,0,1,0.317914657128954,0.394198646094118,0.999999999999999,5.78940649165002,0.0799354689536769,0,0.648336661547124,1.24211437495699,0.271727869499199
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.39.BUSTED.json",101.36649318281,0,60.1604445551393,1.04349231369336,0.0358325750913174,0,1.95593139330354,0,1,13723.8024486976,13046.1538592955,1.89316112091883,13.9233946531133,1000,5,0,0.436431116371452,0.479468687788564,1,1,0.534216822605208,0.484698737120119,0,4.56425842933613,0.0253807980716403,0.000314999469722372,0.683347654910507,1.03414783103197,0.291271547017853
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.3.BUSTED.json",98.7493182634225,0,103.976296367825,1.02407356276097,0.0303576257460852,0,1.95698202919742,0,1,13712.909335649,13090.0977121494,2.91244756870782,11.6390896681438,1000,5,0,0.367960308129729,0.560008044396777,1,1,0.581905417441809,0.409634329857138,0,4.4698674844184,0.0490887056676557,0.00816464774762101,0.686449409388845,1.12060608813486,0.264461884943499
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.40.BUSTED.json",102.690049331881,0,4.93603011416701,1.00240384576877,0.220889631977625,0,1.75760868783007,0,1,13627.5564091932,13038.9414193416,0.97834113204346,7.09009478335423,1000,5,0,0.526158136812368,0.6823964162503,1,2.83770338385755e-14,0.621454364453936,0.0967139517720749,0,3.94828200531915,0.0963679175771573,0,0.664055544453674,1.23091407243156,0.239576537969168
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.41.BUSTED.json",104.891435546753,0,6.82184371196021,1.04166666679733,0.151425998684644,0,1.69937501008343,0,1,14206.8887453541,13471.7379557082,1.17131905937067,6.7006552744975,1000,5,0.00386288673999433,0.554597704368118,0.599399529405213,1,0.568981214007688,0.595023249850859,0.249174471910143,0,4.60858890994638,0.160443490516766,0,0.652447509662423,1.26790658045266,0.187108999820811
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.42.BUSTED.json",140.924254640471,0,60.4027183880313,1.00193084936733,0.0478849107127582,0,1.99284366637916,0,1,13800.7183235791,13167.6739517065,2.24131425928587,10.8142461829258,1000,5,0,0.501645528583365,0.541616375260661,1,1,0.597388037811537,0.41049871402658,0,5.4906726985174,0.0687532536419126,0,0.668225087599952,1.25320641222637,0.263021658758135
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.43.BUSTED.json",106.281249882404,0,12.5176926212452,1.01153369094286,0.0752233243255509,0,1.9347678930819,0,1,13455.145058182,12912.8639552974,1.03963538233371,8.26597316103445,1000,5,0,0.467393653904925,0.670981510978908,1,1,0.491208028872563,0.253795164695541,0,4.51076978160651,0.0726997252463013,0,0.672081953581822,1.13361410841631,0.255218321171877
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.44.BUSTED.json",70.253959241536,0,6.38660673097838,1.0004001600946,0.118409519097573,0,1.60420332840727,5.55111512312578e-16,1,14226.9219357276,13593.2910839791,1.07299019904918,7.16722624490643,1000,5,0,0.477265445181153,0.614899597478647,1,0.948040788740622,0.556328249074617,0.26669088342378,0,4.03982781659749,0.0832093325176858,0,0.638126615693331,1.42886268151388,0.278664051788983
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.45.BUSTED.json",54.8724304196967,0,7.38225656166246,1.04508859658622,0.0919386704026893,0,1.78229241887857,1.21502807814977e-12,1,13972.401920632,13317.8692731158,1.10659541093085,8.49036000731421,1000,5,0.100568379438541,0.403706396520577,0.659451436278512,1,0.735416244421316,0.445267663824943,0.248609893318798,0,4.80274337603775,0.0894681006823391,0,0.647305406941717,1.31985359769053,0.263226492375944
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.46.BUSTED.json",84.8032463858981,0,54.8108046365309,1.04349231077229,0.0441393111102109,0,1.96066389274631,0,1,13692.0956419731,13017.6887566509,2.29864747488619,10.3282648067551,1000,5,0,0.311990620440372,0.607956977678206,1,1,0.351360815831761,0.347903711211583,0,3.81451505641698,0.0860423844908834,0,0.670713700057914,0.898677612254,0.243243915451203
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.47.BUSTED.json",118.086522033264,0,23.132128768081,1.00621232255536,0.0669283892932285,1.88737914186277e-15,2.14351662238661,0,1,13778.859651279,13151.993242095,1.5457155821045,13.1811832184687,1000,5,0.0965364213176257,0.496141304918638,0.625772481883306,0,1,0.44940634026961,0.307299128823465,0.999999999999998,5.80625971328821,0.0659494398554816,0,0.652342989033051,1.02196006351161,0.281707571111467
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.48.BUSTED.json",76.4233340130177,0,8.36781206438331,1.00116573369663,0.0863788771713194,0,1.64667924500074,0,1,14297.3855295805,13664.0668060424,1.17084184661443,7.56789260166213,1000,5,0,0.424493604457118,0.587832914034524,1,1,0.480154339926074,0.325788208794157,0,4.52126746534305,0.115506265517911,0,0.62433519418823,1.35377024027625,0.260158540293859
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.49.BUSTED.json",143.702158531742,0,41.5806252929294,1.03340183109111,0.0563439241086233,0,2.08361414201138,0,1,13575.6397995137,12960.3540998062,2.04775723883064,12.2582664625467,1000,5,0,0.38559460677477,0.653427468998683,1,1,0.55562502601944,0.290228606892694,0,4.64893303097686,0.0640716127994479,0.00684584387338298,0.690925680767978,1.02970551645801,0.245002706432574
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.4.BUSTED.json",132.396475873018,0,96.297931340228,1.00193084893796,0.0498282099875767,0,1.70373123762561,0,1,14785.8703786142,14084.2638068584,4.07805828888202,8.41584896751785,1000,5,0,0.526123128444279,0.481723341102791,0,1,0.489445286863217,0.468448448909632,1,5.43485326398573,0.135302109250734,0.00342977438755597,0.609020100179296,1.27410837549585,0.25567779056997
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.50.BUSTED.json",111.25111042999,0,1140.89603678696,1.04170128391709,0.0255773608661293,0,1.99418090584432,0,1,13929.8703505489,13293.9797662164,20.8175145618744,12.1541209460419,1000,5,0,0.455987573137789,0.476962578049854,1,1,0.520500100820657,0.497460061084017,0,4.62542593989912,0.0499642284030265,0.00624274261567781,0.674326670257514,1.05259104316787,0.275709101339459
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.51.BUSTED.json",157.679850364773,0,9999.99999999834,1.04329466015112,0.0367711917865829,0,1.98532854121372,0,1,13738.1132302031,13061.6635429453,214.125940816052,9.8797814373225,1000,5,0,0.389871728897971,0.50102439974058,1,1,0.464305897467747,0.462204408472837,0,5.13766041825799,0.0968973373574127,0,0.67079036715239,1.1279747707924,0.232312295490197
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.52.BUSTED.json",44.2641654624676,0,7.47305580714141,1.04349231370994,0.0753594858783197,0,1.72952302564527,2.44432252216598e-10,1,13757.3970631361,13022.1341044009,0.993300430374006,8.03462626952443,1000,5,0,0.360036950843586,0.593567291883554,1,1,0.43573018147207,0.331073222238127,0,4.1494703167964,0.0818808093925426,0,0.675048198287764,1.46321982619618,0.243070992319693
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.53.BUSTED.json",102.795371501552,0,10.2237042231286,1.00621232296992,0.0875244225743002,0,1.86493393098317,0,1,14104.1588043845,13462.4213785786,1.20575222545081,10.3140677216927,1000,5,0,0.354729613464008,0.673975588678568,1,1,0.400699370251853,0.238499988747132,0,4.34678862944418,0.0813603327329315,0,0.64570726668129,1.05266967518179,0.272932400585778
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.54.BUSTED.json",68.2503655173423,0,10.2481185072991,1.02074621166585,0.0757800967533364,0,1.73379179962947,1.55431223447522e-15,1,13869.9962913191,13224.559524303,1.15962337140046,8.26680303690363,1000,5,0,0.442611641515224,0.622522678424732,1,1,0.574358432590421,0.301697224821932,0,4.33081648180589,0.0628871639620211,0.00782279871597264,0.673757473281096,1.43554792458031,0.263355362756883
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.55.BUSTED.json",64.1381886662821,0,17.638921513758,1.04349231370985,0.0549323624735452,0,1.58539134676186,1.17683640610267e-14,1,13986.6014061085,13274.0348443088,1.34154515943681,5.4194197608488,1000,5,0,0.43632009431557,0.566044199673883,1,1,0.492432439367115,0.379023437852572,0,4.03825980981175,0.184181644713161,0,0.651268617296088,1.38791904277387,0.164549737990751
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.56.BUSTED.json",75.6108097509332,0,117.759435397895,1.04166699333339,0.0316826899918731,0,1.830257518378,0,1,13509.5888414186,12868.883880381,3.24548949963856,8.06021542792299,1000,5,0,0.383309757164335,0.547897297022049,1,1,0.452531777885524,0.420420012986078,0,4.59113186581163,0.0898453285889895,0,0.665182562339479,1.28229789172895,0.244972109071531
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.57.BUSTED.json",82.030291633082,0,12.0313547672328,1.01031957255247,0.0763573088060845,0,1.73219059491249,0,1,14057.9201483181,13541.4476021988,1.20213886730825,7.88800149584441,1000,5,0.155472972142958,0.439455337712659,0.675466055812584,1,0.587339546210917,0.587596259224593,0.248176635381331,0,4.93007729217162,0.0803525572019309,0.00496764826350932,0.625323942158902,1.30451361241185,0.294323500639168
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.58.BUSTED.json",54.4337725986115,0,20.4532304930737,1.00835618653534,0.0356436472989869,0,1.78033094848638,1.51301193795916e-12,1,13736.7257320751,13089.2192148586,1.21726716441629,8.45804661814098,1000,5,0,0.378705918825486,0.568437399407707,1,1,0.413591821391082,0.395918953293306,0,4.48413511919915,0.0667461691631909,0,0.657613800354482,1.30587975840904,0.275640030482327
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.59.BUSTED.json",41.1325938487444,0,38.5425922886884,1.00116573369663,0.0228355931860715,0,1.7548082954143,1.16995924059893e-09,1,13839.5826211943,13226.9055526684,1.41332184659503,11.2861885520648,1000,5,0,0.42418037568605,0.539670323043596,1,1,0.487214965038764,0.437494083770332,0,6.65571347054715,0.0231006139601037,0,0.655768705473687,1.63793457833618,0.321130680566209
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.5.BUSTED.json",81.9268772666819,0,6.41702856356207,1.04349231338737,0.121294037081847,0,1.85721558948827,0,1,13794.8384486078,13040.2381108844,1.06557166002546,8.91678587334582,1000,5,0,0.363749235061067,0.696476646897234,1,1,0.435503214710552,0.182229316020919,0,3.93756918048347,0.112319625283398,0,0.672984928341934,1.04344994464179,0.214695446374668
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.60.BUSTED.json",93.7759226364869,0,10.3788276229425,1.00193084893796,0.0944718561357154,0,1.72638086182729,0,1,13890.3544750525,13299.2742185205,1.19593635180191,7.14498492226263,1000,5,0.189480274524281,0.444079960895117,0.674204928256493,1,0.253028444097401,0.473007399416973,0.231323215607792,0,3.99782525797446,0.0994729068779897,0,0.640301474879079,1.15075361516068,0.260225618242931
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.61.BUSTED.json",95.263401336244,0,9.76979612607152,1.00329007668279,0.100168834883631,0,1.67725407796064,0,1,13991.6708955988,13376.6881495017,1.2261822301102,7.01239030387683,1000,5,0,0.439954946432558,0.662761678407079,1,1,0.500514122731596,0.237069486709291,0,3.88125274523015,0.109370579485915,0,0.640335437788829,1.20579186885182,0.250293982725255
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.62.BUSTED.json",118.92897014534,0,8.2171748217338,1.04349231369336,0.132707280965922,0,1.95383671996741,0,1,13437.6646808038,12739.1089779663,1.06264460497264,8.86385440367272,1000,5,0.000967594469635801,0.409860261300075,0.638425635995115,1,0.438135223218451,0.506966473556283,0.228867083038962,0,5.00223903487714,0.107013084969406,0.00142364701452665,0.697796786381467,1.30067593890762,0.195190128649126
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.63.BUSTED.json",75.8754854692252,0,14.6228949908904,1.0416673355505,0.0701267564582803,0,1.56438754316425,0,1,14091.5581105228,13477.1981840388,1.30884789389997,5.52797152195267,1000,5,0.0918229804737227,0.544987289712161,0.593105235042949,1,1,0.577766320929334,0.336768008498771,0,3.89234288544511,0.157283899302131,0,0.622425484939533,1.2643225403663,0.220290615758336
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.64.BUSTED.json",99.9638993042972,0,14.2656222387223,1.00040031303123,0.0796541181300695,0,1.90658793917077,0,1,14127.0244771019,13412.1311018872,1.36997603036395,12.443309410412,1000,5,0,0.449445559394491,0.606303251444348,1,1,0.528484222051638,0.314042630425582,0,4.15111918105617,0.0481752275374549,0,0.66296400906465,1.01552717212719,0.288860763397895
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.65.BUSTED.json",75.5267221409504,0,64.1349156829375,1.00116528859559,0.0261978980148516,0,1.95789889918077,0,1,13759.16776637,13167.1945392537,1.92689641087514,12.4696836595695,1000,5,0,0.389635076845942,0.532399487790361,1,1,0.434741770577742,0.441402614194787,0,4.36366277910519,0.0392708536134286,0,0.650428533950884,0.922092299138045,0.310300612435688
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.66.BUSTED.json",107.056372247018,0,79.4538774279894,1.00116573369663,0.0355256815216121,0,2.03002221829299,0,1,13512.6278305011,12834.3094558749,2.48955319438118,10.4069803264704,1000,5,1.91480900830343e-14,0.340515847522204,0.608920751698377,1,1,0.386699311928928,0.355553566780011,0,5.46674443971745,0.0773006522972346,0,0.683960140933992,1.26802007559391,0.238739206768773
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.67.BUSTED.json",135.434509434353,0,2231.65370958182,1.04170128331208,0.0302633713091596,0,2.23614544234671,0,1,14084.0370437604,13362.029691222,44.4267365372982,17.6123047707236,1000,5,0,0.405858076161257,0.440712956451231,1,1,0.440271816598887,0.529023672239609,0,6.18636775249649,0.0608518732069082,0,0.657977262607934,1.00909580493049,0.281170864185158
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.68.BUSTED.json",83.538631906129,0,1999.20000000011,1.00681952149488,0.0249778325364935,0,1.79596017914466,0,1,13727.2860004472,13130.0901838994,39.5209002577806,8.32822635067551,1000,5,0,0.326897151688515,0.552834289271119,1,1,0.320777286795512,0.422187878192387,0,4.36228404486919,0.0910591503900074,0.00466898050149383,0.652694907121377,1.18378850994415,0.256245942488615
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.69.BUSTED.json",92.9009703334723,0,18.0811530583965,1.00040016006403,0.0613044250513195,0,1.8893718766484,0,1,13974.6648923222,13313.8303880107,1.32343494517995,11.4062359495335,1000,5,0,0.420984837819349,0.634584594280079,1,1,0.495545621843695,0.304110980668602,0,4.87806738790222,0.0450016357174329,0.00875924085675088,0.681459380445855,1.286670732736,0.273538983836712
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.6.BUSTED.json",48.0348357237854,0,4.67876376283386,1.00040016006403,0.145450058524807,0,1.70657421939712,3.70995456577816e-11,1,14148.392637766,13490.0905386101,1.0500893714035,7.82034715724592,1000,5,0,0.494741594463868,0.640816345774414,0,1,0.463009123646782,0.213733595700779,1,5.01248199241441,0.10077797541547,0,0.622092040555869,1.36066425735395,0.277129984028662
"1000_Codons/O3_1_25_A3_1_5/1000_Codons_O3_1_25_A3_1_5_sim_replicate.70.BUSTED.json",137.308218782757,0,68.6535063764267,1.04166666666928,0.0545447935768777,0,1.85525007633238,0,1,13630.741497596,12928.1677079835,2.38886365875501,7.30127688151742,1000,5,0,0.395838878608532,0.588208646657266,1,1,0.445016555239741,0.357246559765856,0,4.40135419399433,0.124316457786206,0,0.696383709995705,1.30907403483579,0.179299832218089
